"task","repeat_id","outer_fold","inner_fold","t_end","lambda","log10_lambda","k_use","accuracy"
"NUC_vs_CONTROL",1,3,3,12,0.01,-2,12,0.714285714285714
"NUC_vs_CONTROL",1,3,3,12,0.00599484250318941,-2.22222222222222,12,0.716117216117216
"NUC_vs_CONTROL",1,3,3,12,0.00359381366380463,-2.44444444444444,12,0.717948717948718
"NUC_vs_CONTROL",1,3,3,12,0.00215443469003188,-2.66666666666667,12,0.716117216117216
"NUC_vs_CONTROL",1,3,3,12,0.00129154966501488,-2.88888888888889,12,0.71978021978022
"NUC_vs_CONTROL",1,3,3,12,0.000774263682681127,-3.11111111111111,12,0.71978021978022
"NUC_vs_CONTROL",1,3,3,12,0.000464158883361278,-3.33333333333333,12,0.71978021978022
"NUC_vs_CONTROL",1,3,3,12,0.000278255940220713,-3.55555555555556,12,0.71978021978022
"NUC_vs_CONTROL",1,3,3,12,0.000166810053720006,-3.77777777777778,12,0.71978021978022
"NUC_vs_CONTROL",1,3,3,12,1e-04,-4,12,0.71978021978022
"NUC_vs_CONTROL",1,3,4,12,0.01,-2,11,0.706422018348624
"NUC_vs_CONTROL",1,3,4,12,0.00599484250318941,-2.22222222222222,11,0.708256880733945
"NUC_vs_CONTROL",1,3,4,12,0.00359381366380463,-2.44444444444444,11,0.704587155963303
"NUC_vs_CONTROL",1,3,4,12,0.00215443469003188,-2.66666666666667,11,0.704587155963303
"NUC_vs_CONTROL",1,3,4,12,0.00129154966501488,-2.88888888888889,11,0.704587155963303
"NUC_vs_CONTROL",1,3,4,12,0.000774263682681127,-3.11111111111111,11,0.706422018348624
"NUC_vs_CONTROL",1,3,4,12,0.000464158883361278,-3.33333333333333,11,0.706422018348624
"NUC_vs_CONTROL",1,3,4,12,0.000278255940220713,-3.55555555555556,11,0.708256880733945
"NUC_vs_CONTROL",1,3,4,12,0.000166810053720006,-3.77777777777778,11,0.708256880733945
"NUC_vs_CONTROL",1,3,4,12,1e-04,-4,11,0.708256880733945
"NUC_vs_CONTROL",1,3,5,12,0.01,-2,11,0.713761467889908
"NUC_vs_CONTROL",1,3,5,12,0.00599484250318941,-2.22222222222222,11,0.711926605504587
"NUC_vs_CONTROL",1,3,5,12,0.00359381366380463,-2.44444444444444,11,0.715596330275229
"NUC_vs_CONTROL",1,3,5,12,0.00215443469003188,-2.66666666666667,11,0.715596330275229
"NUC_vs_CONTROL",1,3,5,12,0.00129154966501488,-2.88888888888889,11,0.715596330275229
"NUC_vs_CONTROL",1,3,5,12,0.000774263682681127,-3.11111111111111,11,0.713761467889908
"NUC_vs_CONTROL",1,3,5,12,0.000464158883361278,-3.33333333333333,11,0.713761467889908
"NUC_vs_CONTROL",1,3,5,12,0.000278255940220713,-3.55555555555556,11,0.713761467889908
"NUC_vs_CONTROL",1,3,5,12,0.000166810053720006,-3.77777777777778,11,0.713761467889908
"NUC_vs_CONTROL",1,3,5,12,1e-04,-4,11,0.713761467889908
"NUC_vs_CONTROL",1,3,1,13,0.01,-2,12,0.727106227106227
"NUC_vs_CONTROL",1,3,1,13,0.00599484250318941,-2.22222222222222,12,0.725274725274725
"NUC_vs_CONTROL",1,3,1,13,0.00359381366380463,-2.44444444444444,12,0.721611721611722
"NUC_vs_CONTROL",1,3,1,13,0.00215443469003188,-2.66666666666667,12,0.71978021978022
"NUC_vs_CONTROL",1,3,1,13,0.00129154966501488,-2.88888888888889,12,0.71978021978022
"NUC_vs_CONTROL",1,3,1,13,0.000774263682681127,-3.11111111111111,12,0.717948717948718
"NUC_vs_CONTROL",1,3,1,13,0.000464158883361278,-3.33333333333333,12,0.717948717948718
"NUC_vs_CONTROL",1,3,1,13,0.000278255940220713,-3.55555555555556,12,0.717948717948718
"NUC_vs_CONTROL",1,3,1,13,0.000166810053720006,-3.77777777777778,12,0.717948717948718
"NUC_vs_CONTROL",1,3,1,13,1e-04,-4,12,0.717948717948718
"NUC_vs_CONTROL",1,3,2,13,0.01,-2,12,0.714285714285714
"NUC_vs_CONTROL",1,3,2,13,0.00599484250318941,-2.22222222222222,12,0.712454212454212
"NUC_vs_CONTROL",1,3,2,13,0.00359381366380463,-2.44444444444444,12,0.716117216117216
"NUC_vs_CONTROL",1,3,2,13,0.00215443469003188,-2.66666666666667,12,0.714285714285714
"NUC_vs_CONTROL",1,3,2,13,0.00129154966501488,-2.88888888888889,12,0.714285714285714
"NUC_vs_CONTROL",1,3,2,13,0.000774263682681127,-3.11111111111111,12,0.714285714285714
"NUC_vs_CONTROL",1,3,2,13,0.000464158883361278,-3.33333333333333,12,0.714285714285714
"NUC_vs_CONTROL",1,3,2,13,0.000278255940220713,-3.55555555555556,12,0.714285714285714
"NUC_vs_CONTROL",1,3,2,13,0.000166810053720006,-3.77777777777778,12,0.714285714285714
"NUC_vs_CONTROL",1,3,2,13,1e-04,-4,12,0.714285714285714
"NUC_vs_CONTROL",1,3,3,13,0.01,-2,12,0.712454212454212
"NUC_vs_CONTROL",1,3,3,13,0.00599484250318941,-2.22222222222222,12,0.710622710622711
"NUC_vs_CONTROL",1,3,3,13,0.00359381366380463,-2.44444444444444,12,0.708791208791209
"NUC_vs_CONTROL",1,3,3,13,0.00215443469003188,-2.66666666666667,12,0.714285714285714
"NUC_vs_CONTROL",1,3,3,13,0.00129154966501488,-2.88888888888889,12,0.716117216117216
"NUC_vs_CONTROL",1,3,3,13,0.000774263682681127,-3.11111111111111,12,0.716117216117216
"NUC_vs_CONTROL",1,3,3,13,0.000464158883361278,-3.33333333333333,12,0.716117216117216
"NUC_vs_CONTROL",1,3,3,13,0.000278255940220713,-3.55555555555556,12,0.716117216117216
"NUC_vs_CONTROL",1,3,3,13,0.000166810053720006,-3.77777777777778,12,0.716117216117216
"NUC_vs_CONTROL",1,3,3,13,1e-04,-4,12,0.716117216117216
"NUC_vs_CONTROL",1,3,4,13,0.01,-2,12,0.706422018348624
"NUC_vs_CONTROL",1,3,4,13,0.00599484250318941,-2.22222222222222,12,0.710091743119266
"NUC_vs_CONTROL",1,3,4,13,0.00359381366380463,-2.44444444444444,12,0.706422018348624
"NUC_vs_CONTROL",1,3,4,13,0.00215443469003188,-2.66666666666667,12,0.710091743119266
"NUC_vs_CONTROL",1,3,4,13,0.00129154966501488,-2.88888888888889,12,0.710091743119266
"NUC_vs_CONTROL",1,3,4,13,0.000774263682681127,-3.11111111111111,12,0.710091743119266
"NUC_vs_CONTROL",1,3,4,13,0.000464158883361278,-3.33333333333333,12,0.710091743119266
"NUC_vs_CONTROL",1,3,4,13,0.000278255940220713,-3.55555555555556,12,0.708256880733945
"NUC_vs_CONTROL",1,3,4,13,0.000166810053720006,-3.77777777777778,12,0.706422018348624
"NUC_vs_CONTROL",1,3,4,13,1e-04,-4,12,0.706422018348624
"NUC_vs_CONTROL",1,3,5,13,0.01,-2,12,0.728440366972477
"NUC_vs_CONTROL",1,3,5,13,0.00599484250318941,-2.22222222222222,12,0.722935779816514
"NUC_vs_CONTROL",1,3,5,13,0.00359381366380463,-2.44444444444444,12,0.721100917431193
"NUC_vs_CONTROL",1,3,5,13,0.00215443469003188,-2.66666666666667,12,0.719266055045872
"NUC_vs_CONTROL",1,3,5,13,0.00129154966501488,-2.88888888888889,12,0.719266055045872
"NUC_vs_CONTROL",1,3,5,13,0.000774263682681127,-3.11111111111111,12,0.71743119266055
"NUC_vs_CONTROL",1,3,5,13,0.000464158883361278,-3.33333333333333,12,0.71743119266055
"NUC_vs_CONTROL",1,3,5,13,0.000278255940220713,-3.55555555555556,12,0.719266055045872
"NUC_vs_CONTROL",1,3,5,13,0.000166810053720006,-3.77777777777778,12,0.719266055045872
"NUC_vs_CONTROL",1,3,5,13,1e-04,-4,12,0.719266055045872
"NUC_vs_CONTROL",1,3,1,14,0.01,-2,12,0.712454212454212
"NUC_vs_CONTROL",1,3,1,14,0.00599484250318941,-2.22222222222222,12,0.712454212454212
"NUC_vs_CONTROL",1,3,1,14,0.00359381366380463,-2.44444444444444,12,0.708791208791209
"NUC_vs_CONTROL",1,3,1,14,0.00215443469003188,-2.66666666666667,12,0.712454212454212
"NUC_vs_CONTROL",1,3,1,14,0.00129154966501488,-2.88888888888889,12,0.710622710622711
"NUC_vs_CONTROL",1,3,1,14,0.000774263682681127,-3.11111111111111,12,0.710622710622711
"NUC_vs_CONTROL",1,3,1,14,0.000464158883361278,-3.33333333333333,12,0.708791208791209
"NUC_vs_CONTROL",1,3,1,14,0.000278255940220713,-3.55555555555556,12,0.708791208791209
"NUC_vs_CONTROL",1,3,1,14,0.000166810053720006,-3.77777777777778,12,0.708791208791209
"NUC_vs_CONTROL",1,3,1,14,1e-04,-4,12,0.708791208791209
"NUC_vs_CONTROL",1,3,2,14,0.01,-2,12,0.712454212454212
"NUC_vs_CONTROL",1,3,2,14,0.00599484250318941,-2.22222222222222,12,0.708791208791209
"NUC_vs_CONTROL",1,3,2,14,0.00359381366380463,-2.44444444444444,12,0.708791208791209
"NUC_vs_CONTROL",1,3,2,14,0.00215443469003188,-2.66666666666667,12,0.708791208791209
"NUC_vs_CONTROL",1,3,2,14,0.00129154966501488,-2.88888888888889,12,0.710622710622711
"NUC_vs_CONTROL",1,3,2,14,0.000774263682681127,-3.11111111111111,12,0.710622710622711
"NUC_vs_CONTROL",1,3,2,14,0.000464158883361278,-3.33333333333333,12,0.710622710622711
"NUC_vs_CONTROL",1,3,2,14,0.000278255940220713,-3.55555555555556,12,0.710622710622711
"NUC_vs_CONTROL",1,3,2,14,0.000166810053720006,-3.77777777777778,12,0.710622710622711
"NUC_vs_CONTROL",1,3,2,14,1e-04,-4,12,0.710622710622711
"NUC_vs_CONTROL",1,3,3,14,0.01,-2,13,0.716117216117216
"NUC_vs_CONTROL",1,3,3,14,0.00599484250318941,-2.22222222222222,13,0.717948717948718
"NUC_vs_CONTROL",1,3,3,14,0.00359381366380463,-2.44444444444444,13,0.717948717948718
"NUC_vs_CONTROL",1,3,3,14,0.00215443469003188,-2.66666666666667,13,0.717948717948718
"NUC_vs_CONTROL",1,3,3,14,0.00129154966501488,-2.88888888888889,13,0.716117216117216
"NUC_vs_CONTROL",1,3,3,14,0.000774263682681127,-3.11111111111111,13,0.716117216117216
"NUC_vs_CONTROL",1,3,3,14,0.000464158883361278,-3.33333333333333,13,0.714285714285714
"NUC_vs_CONTROL",1,3,3,14,0.000278255940220713,-3.55555555555556,13,0.714285714285714
"NUC_vs_CONTROL",1,3,3,14,0.000166810053720006,-3.77777777777778,13,0.706959706959707
"NUC_vs_CONTROL",1,3,3,14,1e-04,-4,13,0.706959706959707
"NUC_vs_CONTROL",1,3,4,14,0.01,-2,12,0.700917431192661
"NUC_vs_CONTROL",1,3,4,14,0.00599484250318941,-2.22222222222222,12,0.699082568807339
"NUC_vs_CONTROL",1,3,4,14,0.00359381366380463,-2.44444444444444,12,0.699082568807339
"NUC_vs_CONTROL",1,3,4,14,0.00215443469003188,-2.66666666666667,12,0.699082568807339
"NUC_vs_CONTROL",1,3,4,14,0.00129154966501488,-2.88888888888889,12,0.700917431192661
"NUC_vs_CONTROL",1,3,4,14,0.000774263682681127,-3.11111111111111,12,0.700917431192661
"NUC_vs_CONTROL",1,3,4,14,0.000464158883361278,-3.33333333333333,12,0.699082568807339
"NUC_vs_CONTROL",1,3,4,14,0.000278255940220713,-3.55555555555556,12,0.699082568807339
"NUC_vs_CONTROL",1,3,4,14,0.000166810053720006,-3.77777777777778,12,0.699082568807339
"NUC_vs_CONTROL",1,3,4,14,1e-04,-4,12,0.699082568807339
"NUC_vs_CONTROL",1,3,5,14,0.01,-2,12,0.732110091743119
"NUC_vs_CONTROL",1,3,5,14,0.00599484250318941,-2.22222222222222,12,0.73394495412844
"NUC_vs_CONTROL",1,3,5,14,0.00359381366380463,-2.44444444444444,12,0.730275229357798
"NUC_vs_CONTROL",1,3,5,14,0.00215443469003188,-2.66666666666667,12,0.728440366972477
"NUC_vs_CONTROL",1,3,5,14,0.00129154966501488,-2.88888888888889,12,0.732110091743119
"NUC_vs_CONTROL",1,3,5,14,0.000774263682681127,-3.11111111111111,12,0.728440366972477
"NUC_vs_CONTROL",1,3,5,14,0.000464158883361278,-3.33333333333333,12,0.728440366972477
"NUC_vs_CONTROL",1,3,5,14,0.000278255940220713,-3.55555555555556,12,0.728440366972477
"NUC_vs_CONTROL",1,3,5,14,0.000166810053720006,-3.77777777777778,12,0.728440366972477
"NUC_vs_CONTROL",1,3,5,14,1e-04,-4,12,0.728440366972477
"NUC_vs_CONTROL",1,3,1,15,0.01,-2,13,0.728937728937729
"NUC_vs_CONTROL",1,3,1,15,0.00599484250318941,-2.22222222222222,13,0.736263736263736
"NUC_vs_CONTROL",1,3,1,15,0.00359381366380463,-2.44444444444444,13,0.738095238095238
"NUC_vs_CONTROL",1,3,1,15,0.00215443469003188,-2.66666666666667,13,0.743589743589744
"NUC_vs_CONTROL",1,3,1,15,0.00129154966501488,-2.88888888888889,13,0.73992673992674
"NUC_vs_CONTROL",1,3,1,15,0.000774263682681127,-3.11111111111111,13,0.738095238095238
"NUC_vs_CONTROL",1,3,1,15,0.000464158883361278,-3.33333333333333,13,0.738095238095238
"NUC_vs_CONTROL",1,3,1,15,0.000278255940220713,-3.55555555555556,13,0.738095238095238
"NUC_vs_CONTROL",1,3,1,15,0.000166810053720006,-3.77777777777778,13,0.738095238095238
"NUC_vs_CONTROL",1,3,1,15,1e-04,-4,13,0.738095238095238
"NUC_vs_CONTROL",1,3,2,15,0.01,-2,13,0.725274725274725
"NUC_vs_CONTROL",1,3,2,15,0.00599484250318941,-2.22222222222222,13,0.716117216117216
"NUC_vs_CONTROL",1,3,2,15,0.00359381366380463,-2.44444444444444,13,0.712454212454212
"NUC_vs_CONTROL",1,3,2,15,0.00215443469003188,-2.66666666666667,13,0.716117216117216
"NUC_vs_CONTROL",1,3,2,15,0.00129154966501488,-2.88888888888889,13,0.714285714285714
"NUC_vs_CONTROL",1,3,2,15,0.000774263682681127,-3.11111111111111,13,0.712454212454212
"NUC_vs_CONTROL",1,3,2,15,0.000464158883361278,-3.33333333333333,13,0.714285714285714
"NUC_vs_CONTROL",1,3,2,15,0.000278255940220713,-3.55555555555556,13,0.716117216117216
"NUC_vs_CONTROL",1,3,2,15,0.000166810053720006,-3.77777777777778,13,0.716117216117216
"NUC_vs_CONTROL",1,3,2,15,1e-04,-4,13,0.716117216117216
"NUC_vs_CONTROL",1,3,3,15,0.01,-2,13,0.712454212454212
"NUC_vs_CONTROL",1,3,3,15,0.00599484250318941,-2.22222222222222,13,0.71978021978022
"NUC_vs_CONTROL",1,3,3,15,0.00359381366380463,-2.44444444444444,13,0.717948717948718
"NUC_vs_CONTROL",1,3,3,15,0.00215443469003188,-2.66666666666667,13,0.71978021978022
"NUC_vs_CONTROL",1,3,3,15,0.00129154966501488,-2.88888888888889,13,0.71978021978022
"NUC_vs_CONTROL",1,3,3,15,0.000774263682681127,-3.11111111111111,13,0.721611721611722
"NUC_vs_CONTROL",1,3,3,15,0.000464158883361278,-3.33333333333333,13,0.721611721611722
"NUC_vs_CONTROL",1,3,3,15,0.000278255940220713,-3.55555555555556,13,0.721611721611722
"NUC_vs_CONTROL",1,3,3,15,0.000166810053720006,-3.77777777777778,13,0.721611721611722
"NUC_vs_CONTROL",1,3,3,15,1e-04,-4,13,0.721611721611722
"NUC_vs_CONTROL",1,3,4,15,0.01,-2,13,0.704587155963303
"NUC_vs_CONTROL",1,3,4,15,0.00599484250318941,-2.22222222222222,13,0.704587155963303
"NUC_vs_CONTROL",1,3,4,15,0.00359381366380463,-2.44444444444444,13,0.706422018348624
"NUC_vs_CONTROL",1,3,4,15,0.00215443469003188,-2.66666666666667,13,0.711926605504587
"NUC_vs_CONTROL",1,3,4,15,0.00129154966501488,-2.88888888888889,13,0.711926605504587
"NUC_vs_CONTROL",1,3,4,15,0.000774263682681127,-3.11111111111111,13,0.71743119266055
"NUC_vs_CONTROL",1,3,4,15,0.000464158883361278,-3.33333333333333,13,0.71743119266055
"NUC_vs_CONTROL",1,3,4,15,0.000278255940220713,-3.55555555555556,13,0.71743119266055
"NUC_vs_CONTROL",1,3,4,15,0.000166810053720006,-3.77777777777778,13,0.71743119266055
"NUC_vs_CONTROL",1,3,4,15,1e-04,-4,13,0.71743119266055
"NUC_vs_CONTROL",1,3,5,15,0.01,-2,13,0.732110091743119
"NUC_vs_CONTROL",1,3,5,15,0.00599484250318941,-2.22222222222222,13,0.741284403669725
"NUC_vs_CONTROL",1,3,5,15,0.00359381366380463,-2.44444444444444,13,0.743119266055046
"NUC_vs_CONTROL",1,3,5,15,0.00215443469003188,-2.66666666666667,13,0.743119266055046
"NUC_vs_CONTROL",1,3,5,15,0.00129154966501488,-2.88888888888889,13,0.744954128440367
"NUC_vs_CONTROL",1,3,5,15,0.000774263682681127,-3.11111111111111,13,0.743119266055046
"NUC_vs_CONTROL",1,3,5,15,0.000464158883361278,-3.33333333333333,13,0.743119266055046
"NUC_vs_CONTROL",1,3,5,15,0.000278255940220713,-3.55555555555556,13,0.743119266055046
"NUC_vs_CONTROL",1,3,5,15,0.000166810053720006,-3.77777777777778,13,0.744954128440367
"NUC_vs_CONTROL",1,3,5,15,1e-04,-4,13,0.746788990825688
"NUC_vs_CONTROL",1,3,1,16,0.01,-2,13,0.730769230769231
"NUC_vs_CONTROL",1,3,1,16,0.00599484250318941,-2.22222222222222,13,0.741758241758242
"NUC_vs_CONTROL",1,3,1,16,0.00359381366380463,-2.44444444444444,13,0.745421245421245
"NUC_vs_CONTROL",1,3,1,16,0.00215443469003188,-2.66666666666667,13,0.743589743589744
"NUC_vs_CONTROL",1,3,1,16,0.00129154966501488,-2.88888888888889,13,0.741758241758242
"NUC_vs_CONTROL",1,3,1,16,0.000774263682681127,-3.11111111111111,13,0.741758241758242
"NUC_vs_CONTROL",1,3,1,16,0.000464158883361278,-3.33333333333333,13,0.743589743589744
"NUC_vs_CONTROL",1,3,1,16,0.000278255940220713,-3.55555555555556,13,0.741758241758242
"NUC_vs_CONTROL",1,3,1,16,0.000166810053720006,-3.77777777777778,13,0.741758241758242
"NUC_vs_CONTROL",1,3,1,16,1e-04,-4,13,0.741758241758242
"NUC_vs_CONTROL",1,3,2,16,0.01,-2,14,0.730769230769231
"NUC_vs_CONTROL",1,3,2,16,0.00599484250318941,-2.22222222222222,14,0.727106227106227
"NUC_vs_CONTROL",1,3,2,16,0.00359381366380463,-2.44444444444444,14,0.727106227106227
"NUC_vs_CONTROL",1,3,2,16,0.00215443469003188,-2.66666666666667,14,0.725274725274725
"NUC_vs_CONTROL",1,3,2,16,0.00129154966501488,-2.88888888888889,14,0.727106227106227
"NUC_vs_CONTROL",1,3,2,16,0.000774263682681127,-3.11111111111111,14,0.723443223443223
"NUC_vs_CONTROL",1,3,2,16,0.000464158883361278,-3.33333333333333,14,0.723443223443223
"NUC_vs_CONTROL",1,3,2,16,0.000278255940220713,-3.55555555555556,14,0.725274725274725
"NUC_vs_CONTROL",1,3,2,16,0.000166810053720006,-3.77777777777778,14,0.723443223443223
"NUC_vs_CONTROL",1,3,2,16,1e-04,-4,14,0.723443223443223
"NUC_vs_CONTROL",1,3,3,16,0.01,-2,14,0.727106227106227
"NUC_vs_CONTROL",1,3,3,16,0.00599484250318941,-2.22222222222222,14,0.716117216117216
"NUC_vs_CONTROL",1,3,3,16,0.00359381366380463,-2.44444444444444,14,0.721611721611722
"NUC_vs_CONTROL",1,3,3,16,0.00215443469003188,-2.66666666666667,14,0.714285714285714
"NUC_vs_CONTROL",1,3,3,16,0.00129154966501488,-2.88888888888889,14,0.714285714285714
"NUC_vs_CONTROL",1,3,3,16,0.000774263682681127,-3.11111111111111,14,0.714285714285714
"NUC_vs_CONTROL",1,3,3,16,0.000464158883361278,-3.33333333333333,14,0.714285714285714
"NUC_vs_CONTROL",1,3,3,16,0.000278255940220713,-3.55555555555556,14,0.714285714285714
"NUC_vs_CONTROL",1,3,3,16,0.000166810053720006,-3.77777777777778,14,0.714285714285714
"NUC_vs_CONTROL",1,3,3,16,1e-04,-4,14,0.714285714285714
"NUC_vs_CONTROL",1,3,4,16,0.01,-2,14,0.721100917431193
"NUC_vs_CONTROL",1,3,4,16,0.00599484250318941,-2.22222222222222,14,0.713761467889908
"NUC_vs_CONTROL",1,3,4,16,0.00359381366380463,-2.44444444444444,14,0.713761467889908
"NUC_vs_CONTROL",1,3,4,16,0.00215443469003188,-2.66666666666667,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,16,0.00129154966501488,-2.88888888888889,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,16,0.000774263682681127,-3.11111111111111,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,16,0.000464158883361278,-3.33333333333333,14,0.713761467889908
"NUC_vs_CONTROL",1,3,4,16,0.000278255940220713,-3.55555555555556,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,16,0.000166810053720006,-3.77777777777778,14,0.713761467889908
"NUC_vs_CONTROL",1,3,4,16,1e-04,-4,14,0.713761467889908
"NUC_vs_CONTROL",1,3,5,16,0.01,-2,14,0.730275229357798
"NUC_vs_CONTROL",1,3,5,16,0.00599484250318941,-2.22222222222222,14,0.735779816513761
"NUC_vs_CONTROL",1,3,5,16,0.00359381366380463,-2.44444444444444,14,0.739449541284404
"NUC_vs_CONTROL",1,3,5,16,0.00215443469003188,-2.66666666666667,14,0.735779816513761
"NUC_vs_CONTROL",1,3,5,16,0.00129154966501488,-2.88888888888889,14,0.735779816513761
"NUC_vs_CONTROL",1,3,5,16,0.000774263682681127,-3.11111111111111,14,0.737614678899083
"NUC_vs_CONTROL",1,3,5,16,0.000464158883361278,-3.33333333333333,14,0.735779816513761
"NUC_vs_CONTROL",1,3,5,16,0.000278255940220713,-3.55555555555556,14,0.735779816513761
"NUC_vs_CONTROL",1,3,5,16,0.000166810053720006,-3.77777777777778,14,0.735779816513761
"NUC_vs_CONTROL",1,3,5,16,1e-04,-4,14,0.735779816513761
"NUC_vs_CONTROL",1,3,1,17,0.01,-2,14,0.73992673992674
"NUC_vs_CONTROL",1,3,1,17,0.00599484250318941,-2.22222222222222,14,0.745421245421245
"NUC_vs_CONTROL",1,3,1,17,0.00359381366380463,-2.44444444444444,14,0.743589743589744
"NUC_vs_CONTROL",1,3,1,17,0.00215443469003188,-2.66666666666667,14,0.738095238095238
"NUC_vs_CONTROL",1,3,1,17,0.00129154966501488,-2.88888888888889,14,0.741758241758242
"NUC_vs_CONTROL",1,3,1,17,0.000774263682681127,-3.11111111111111,14,0.741758241758242
"NUC_vs_CONTROL",1,3,1,17,0.000464158883361278,-3.33333333333333,14,0.741758241758242
"NUC_vs_CONTROL",1,3,1,17,0.000278255940220713,-3.55555555555556,14,0.743589743589744
"NUC_vs_CONTROL",1,3,1,17,0.000166810053720006,-3.77777777777778,14,0.743589743589744
"NUC_vs_CONTROL",1,3,1,17,1e-04,-4,14,0.743589743589744
"NUC_vs_CONTROL",1,3,2,17,0.01,-2,14,0.717948717948718
"NUC_vs_CONTROL",1,3,2,17,0.00599484250318941,-2.22222222222222,14,0.716117216117216
"NUC_vs_CONTROL",1,3,2,17,0.00359381366380463,-2.44444444444444,14,0.71978021978022
"NUC_vs_CONTROL",1,3,2,17,0.00215443469003188,-2.66666666666667,14,0.725274725274725
"NUC_vs_CONTROL",1,3,2,17,0.00129154966501488,-2.88888888888889,14,0.727106227106227
"NUC_vs_CONTROL",1,3,2,17,0.000774263682681127,-3.11111111111111,14,0.727106227106227
"NUC_vs_CONTROL",1,3,2,17,0.000464158883361278,-3.33333333333333,14,0.727106227106227
"NUC_vs_CONTROL",1,3,2,17,0.000278255940220713,-3.55555555555556,14,0.725274725274725
"NUC_vs_CONTROL",1,3,2,17,0.000166810053720006,-3.77777777777778,14,0.723443223443223
"NUC_vs_CONTROL",1,3,2,17,1e-04,-4,14,0.723443223443223
"NUC_vs_CONTROL",1,3,3,17,0.01,-2,15,0.730769230769231
"NUC_vs_CONTROL",1,3,3,17,0.00599484250318941,-2.22222222222222,15,0.725274725274725
"NUC_vs_CONTROL",1,3,3,17,0.00359381366380463,-2.44444444444444,15,0.727106227106227
"NUC_vs_CONTROL",1,3,3,17,0.00215443469003188,-2.66666666666667,15,0.727106227106227
"NUC_vs_CONTROL",1,3,3,17,0.00129154966501488,-2.88888888888889,15,0.728937728937729
"NUC_vs_CONTROL",1,3,3,17,0.000774263682681127,-3.11111111111111,15,0.728937728937729
"NUC_vs_CONTROL",1,3,3,17,0.000464158883361278,-3.33333333333333,15,0.728937728937729
"NUC_vs_CONTROL",1,3,3,17,0.000278255940220713,-3.55555555555556,15,0.728937728937729
"NUC_vs_CONTROL",1,3,3,17,0.000166810053720006,-3.77777777777778,15,0.728937728937729
"NUC_vs_CONTROL",1,3,3,17,1e-04,-4,15,0.728937728937729
"NUC_vs_CONTROL",1,3,4,17,0.01,-2,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,17,0.00599484250318941,-2.22222222222222,14,0.71743119266055
"NUC_vs_CONTROL",1,3,4,17,0.00359381366380463,-2.44444444444444,14,0.719266055045872
"NUC_vs_CONTROL",1,3,4,17,0.00215443469003188,-2.66666666666667,14,0.713761467889908
"NUC_vs_CONTROL",1,3,4,17,0.00129154966501488,-2.88888888888889,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,17,0.000774263682681127,-3.11111111111111,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,17,0.000464158883361278,-3.33333333333333,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,17,0.000278255940220713,-3.55555555555556,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,17,0.000166810053720006,-3.77777777777778,14,0.715596330275229
"NUC_vs_CONTROL",1,3,4,17,1e-04,-4,14,0.715596330275229
"NUC_vs_CONTROL",1,3,5,17,0.01,-2,15,0.735779816513761
"NUC_vs_CONTROL",1,3,5,17,0.00599484250318941,-2.22222222222222,15,0.735779816513761
"NUC_vs_CONTROL",1,3,5,17,0.00359381366380463,-2.44444444444444,15,0.735779816513761
"NUC_vs_CONTROL",1,3,5,17,0.00215443469003188,-2.66666666666667,15,0.737614678899083
"NUC_vs_CONTROL",1,3,5,17,0.00129154966501488,-2.88888888888889,15,0.735779816513761
"NUC_vs_CONTROL",1,3,5,17,0.000774263682681127,-3.11111111111111,15,0.737614678899083
"NUC_vs_CONTROL",1,3,5,17,0.000464158883361278,-3.33333333333333,15,0.737614678899083
"NUC_vs_CONTROL",1,3,5,17,0.000278255940220713,-3.55555555555556,15,0.737614678899083
"NUC_vs_CONTROL",1,3,5,17,0.000166810053720006,-3.77777777777778,15,0.737614678899083
"NUC_vs_CONTROL",1,3,5,17,1e-04,-4,15,0.737614678899083
"NUC_vs_CONTROL",1,3,1,18,0.01,-2,15,0.752747252747253
